Name,AlternativeNames,DiseaseAbbreviation,Treatable_,PrevalenceSource,ModeofInheritance,IEMNosologyCode,OMIM,GeneSymbol,ProteinName,HGNCGeneSymbol,NCBIGene,GeneCards,UniProt,KEGG,EstimatedPatientNumber,TestPanel,TestPanelGroup,MetaboliteName,SampleType,Highlighted,IEMbaseHMDB,InterpretedNames,MetaNetX,CHEBI,HMDB,SwissLipids,VMH,InChIkey,InChIkey2D,Neonatal_birth_1mth_,Infancy_1_18mths_,Childhood_1_5_11yrs_,Adolescence_11_16yrs_,Adulthood__16yrs_,Lab3Global,Lab3Targeted,Lab4Global,Lab4Targeted,Lab5Global,Lab5Targeted,Lab1Targeted,Lab1Global,Lab2Targeted,Lab2Global,Lab6Targeted,Lab7Global,Lab6Global,icimdGene,VMHGene,VMHMetabolite,recon4IMDsampleType,anyTargetedPlatform,anyGlobalPlatform,modellable,feasible,feasiblityScore
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Carnitine and acylcarnitines,Carnitine and acylcarnitines,"Carnitine, free",Dried Blood Spot,0,HMDB0000062,(R)-carnitine,MNXM1105737,16347,HMDB0000062,,,PHIQHXFUZVPYII-ZCFIWIBFSA-N,PHIQHXFUZVPYII,-0.5,-0.5,-0.5,-0.5,-0.5,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0.5,0,0,3.5
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Carnitine and acylcarnitines,Carnitine and acylcarnitines,"Carnitine, free",Plasma,0,HMDB0000062,(R)-carnitine,MNXM1105737,16347,HMDB0000062,,,PHIQHXFUZVPYII-ZCFIWIBFSA-N,PHIQHXFUZVPYII,-0.5,-0.5,-0.5,-0.5,-0.5,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0.5,0,0,3.5
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Organic acids,Organic acids,Malonic acid,Urine,1,HMDB00691,malonate,MNXM730881,15792,HMDB0000691,SLM:000000866,HC00319,OFOBLEOULBTSOW-UHFFFAOYSA-L,OFOBLEOULBTSOW,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Organic acids,Organic acids,Methylmalonic acid,Plasma,1,HMDB00202,methylmalonate,MNXM1572,17453,HMDB0000202,,HC00900,ZIYVHBGGAOATLY-UHFFFAOYSA-L,ZIYVHBGGAOATLY,3,3,3,3,3,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Organic acids,Organic acids,Methylmalonic acid,Urine,1,HMDB00202,methylmalonate,MNXM1572,17453,HMDB0000202,,HC00900,ZIYVHBGGAOATLY-UHFFFAOYSA-L,ZIYVHBGGAOATLY,3,3,3,3,3,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Organic acids,Organic acids,Urine MMA/MA ratio,,1,HMDB0000202HMDB0000691,"methylmalonate,malonate","MNXM1572,MNXM730881","17453,15792","HMDB0000202,HMDB0000691",SLM:000000866,"HC00900,HC00319","ZIYVHBGGAOATLY-UHFFFAOYSA-L,OFOBLEOULBTSOW-UHFFFAOYSA-L","ZIYVHBGGAOATLY,OFOBLEOULBTSOW,",1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Routine tests,Routine tests,Base excess,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Routine tests,Routine tests,Cholesterol,Plasma,0,HMDB00067,cholesterol,MNXM1140352,140435,HMDB0000067,SLM:000000287,M01511,HVYWMOMLDIMFJA-DPAQBDIFSA-N,HVYWMOMLDIMFJA,-0.5,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,4
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Routine tests,Polyols,Glucose,Plasma,0,HMDB0000122,beta-D-glucose,MNXM1364512,15903,HMDB0000122,,M01388,WQZGKKKJIJFFOK-VFUOTHLCSA-N,WQZGKKKJIJFFOK,-0.5,-0.5,-0.5,-0.5,-0.5,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4
Acety-CoA-synthase 3 deficiency,Combined malonic and methylmalonic aciduria,MMA/MA,unknown,,Autosomal Recessive,IEM0128,614245,ACSF3,Acety-CoA-synthase family 3,ACSF3,197322,ACSF3,,hsa:197322,5 - 10,Routine tests,Organic acids,Lactate,Plasma,0,HMDB0001311,(R)-lactate,MNXM1378561,16004,HMDB0000171,,lac_D,JVTAAEKCZFNVCJ-UWTATZPHSA-M,JVTAAEKCZFNVCJ,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.5,1,1,4.5
MEDNIK syndrome,"Mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma",AP1S1,yes,ORPHA,Autosomal Recessive,IEM0282,609313,AP1S1,Adaptor-related complex protein 1,AP1S1,1174,AP1S1,,hsa:1174,15 - 20,Enzyme testing,Enzyme testing,ASAT/ALAT,Plasma,1,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
MEDNIK syndrome,"Mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma",AP1S1,yes,ORPHA,Autosomal Recessive,IEM0282,609313,AP1S1,Adaptor-related complex protein 1,AP1S1,1174,AP1S1,,hsa:1174,15 - 20,Enzyme testing,Enzyme testing,Bile acids,plasma,1,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
MEDNIK syndrome,"Mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma",AP1S1,yes,ORPHA,Autosomal Recessive,IEM0282,609313,AP1S1,Adaptor-related complex protein 1,AP1S1,1174,AP1S1,,hsa:1174,15 - 20,Routine tests,Routine tests,Ceruloplasmin,Serum,1,HMDBP00472,,,,,,,,,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MEDNIK syndrome,"Mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma",AP1S1,yes,ORPHA,Autosomal Recessive,IEM0282,609313,AP1S1,Adaptor-related complex protein 1,AP1S1,1174,AP1S1,,hsa:1174,15 - 20,Routine tests,Routine tests,Copper,Serum,1,HMDB00657,Cu(2+),MNXM731166,29036,HMDB0000657,,cu2,JPVYNHNXODAKFH-UHFFFAOYSA-N,JPVYNHNXODAKFH,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
MEDNIK syndrome,"Mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma",AP1S1,yes,ORPHA,Autosomal Recessive,IEM0282,609313,AP1S1,Adaptor-related complex protein 1,AP1S1,1174,AP1S1,,hsa:1174,15 - 20,Very-long-chain fatty acids,"Very-long-chain fatty acids, Carnitine and acylcarnitines",Very-long-chain fatty acids,Plasma,0,,a very long-chain fatty acid,MNXM88827,27283,,SLM:000000538,,,,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0.5,0,0,3.5
Vesicular monoamine transporter 2 deficiency,VMAT2 disorder,VMAT2,yes,ORPHA,Autosomal Recessive,IEM0081,193001,SLC18A2,Vesicular monoamine transporter 2,SLC18A2,6571,SLC18A2,,hsa:6571,10 - 15,Biogenic amines,Biogenic amines,5-Hydroxyindoleacetic acid,Urine,1,HMDB0000763,(5-hydroxyindol-3-yl)acetate,MNXM732179,27823,HMDB0000763,,5hoxindoa,DUUGKQCEGZLZNO-UHFFFAOYSA-M,DUUGKQCEGZLZNO,0,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Vesicular monoamine transporter 2 deficiency,VMAT2 disorder,VMAT2,yes,ORPHA,Autosomal Recessive,IEM0081,193001,SLC18A2,Vesicular monoamine transporter 2,SLC18A2,6571,SLC18A2,,hsa:6571,10 - 15,Biogenic amines,Biogenic amines,Dopamine,Urine,1,HMDB00073,dopamine,MNXM205,18243,HMDB0000073,,dopa,VYFYYTLLBUKUHU-UHFFFAOYSA-O,VYFYYTLLBUKUHU,0,-1,-1,-1,-1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.5,1,1,4.5
Vesicular monoamine transporter 2 deficiency,VMAT2 disorder,VMAT2,yes,ORPHA,Autosomal Recessive,IEM0081,193001,SLC18A2,Vesicular monoamine transporter 2,SLC18A2,6571,SLC18A2,,hsa:6571,10 - 15,Biogenic amines,Organic acids,Homovanillic acid,Urine,1,HMDB0000118,homovanillate,MNXM3287,133744,HMDB0000118,,homoval,QRMZSPFSDQBLIX-UHFFFAOYSA-M,QRMZSPFSDQBLIX,0,2,2,2,2,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Vesicular monoamine transporter 2 deficiency,VMAT2 disorder,VMAT2,yes,ORPHA,Autosomal Recessive,IEM0081,193001,SLC18A2,Vesicular monoamine transporter 2,SLC18A2,6571,SLC18A2,,hsa:6571,10 - 15,Biogenic amines,Biogenic amines,Norepinephrine,Urine,1,HMDB0000216,(R)-noradrenaline,MNXM31869,166902,HMDB0000216,,2h5cmmusa,SFLSHLFXELFNJZ-QMMMGPOBSA-O,SFLSHLFXELFNJZ,0,-1,-1,-1,-1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0.5,1,1,4.5
Vesicular monoamine transporter 2 deficiency,VMAT2 disorder,VMAT2,yes,ORPHA,Autosomal Recessive,IEM0081,193001,SLC18A2,Vesicular monoamine transporter 2,SLC18A2,6571,SLC18A2,,hsa:6571,10 - 15,Biogenic amines,Biogenic amines,5-Hydroxyindoleacetic acid,Cerebrospinal Fluid,0,HMDB0000763,(5-hydroxyindol-3-yl)acetate,MNXM732179,27823,HMDB0000763,,5hoxindoa,DUUGKQCEGZLZNO-UHFFFAOYSA-M,DUUGKQCEGZLZNO,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0.5,1,0,3.5
Vesicular monoamine transporter 2 deficiency,VMAT2 disorder,VMAT2,yes,ORPHA,Autosomal Recessive,IEM0081,193001,SLC18A2,Vesicular monoamine transporter 2,SLC18A2,6571,SLC18A2,,hsa:6571,10 - 15,Biogenic amines,Organic acids,Homovanillic acid,Cerebrospinal Fluid,0,HMDB0000118,homovanillate,MNXM3287,133744,HMDB0000118,,homoval,QRMZSPFSDQBLIX-UHFFFAOYSA-M,QRMZSPFSDQBLIX,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0.5,1,0,3.5
Vesicular monoamine transporter 2 deficiency,VMAT2 disorder,VMAT2,yes,ORPHA,Autosomal Recessive,IEM0081,193001,SLC18A2,Vesicular monoamine transporter 2,SLC18A2,6571,SLC18A2,,hsa:6571,10 - 15,Biogenic amines,Biogenic amines,Serotonin,Blood,0,HMDB0000259,serotonin,MNXM357,28790,HMDB0000259,,srtn,QZAYGJVTTNCVMB-UHFFFAOYSA-O,QZAYGJVTTNCVMB,0,-1,-1,-1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0.5,1,1,4.5
Vesicular monoamine transporter 2 deficiency,VMAT2 disorder,VMAT2,yes,ORPHA,Autosomal Recessive,IEM0081,193001,SLC18A2,Vesicular monoamine transporter 2,SLC18A2,6571,SLC18A2,,hsa:6571,10 - 15,Routine tests,Routine tests,Prolactin,Plasma,0,,Prolactin,MNXM78139,81580,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
"5,10-Methenyltetrahydrofolate synthetase deficiency",5-Formyltetrahydrofolate cycloligase,MTHFS,unknown,,Autosomal Recessive,IEM1035,604197,MTHFS,"5,10-Methenyltetrahydrofolate synthetase",MTHFS,10588,MTHFS,,hsa:10588,15 - 20,Vitamins,Vitamins,5-Methyl-THF,Cerebrospinal Fluid,1,HMDB0001396,"(6S)-5-methyl-5,6,7,8-tetrahydrofolate",MNXM1364965,136009,HMDB0001396,,,ZNOVTXRBGFNYRX-STQMWFEESA-L,ZNOVTXRBGFNYRX,0,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2
Hepcidin deficiency,Hereditary hemochromatosis (typ 2b),HFE2B,yes,ORPHA,Autosomal Recessive,IEM0286,602390,HAMP,Hepciidin,HAMP,57817,HAMP,,hsa:57817,15 - 20,Routine tests,Routine tests,Ferritin,Serum,1,HMDBP08672HMDBP02077HMDBP00470,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Hepcidin deficiency,Hereditary hemochromatosis (typ 2b),HFE2B,yes,ORPHA,Autosomal Recessive,IEM0286,602390,HAMP,Hepciidin,HAMP,57817,HAMP,,hsa:57817,15 - 20,Routine tests,Polyols,Glucose,Plasma,1,HMDB0000122,beta-D-glucose,MNXM1364512,15903,HMDB0000122,,M01388,WQZGKKKJIJFFOK-VFUOTHLCSA-N,WQZGKKKJIJFFOK,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
Hepcidin deficiency,Hereditary hemochromatosis (typ 2b),HFE2B,yes,ORPHA,Autosomal Recessive,IEM0286,602390,HAMP,Hepciidin,HAMP,57817,HAMP,,hsa:57817,15 - 20,Routine tests,Routine tests,Transferrin saturation,,1,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Hepcidin deficiency,Hereditary hemochromatosis (typ 2b),HFE2B,yes,ORPHA,Autosomal Recessive,IEM0286,602390,HAMP,Hepciidin,HAMP,57817,HAMP,,hsa:57817,15 - 20,Routine tests,Routine tests,Iron,LI,0,HMDB15531,Fe(3+),MNXM1377667,176614,HMDB0012943,,fe3,VTLYFUHAOXGGBS-UHFFFAOYSA-N,VTLYFUHAOXGGBS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Transferrin receptor 2 deficiency,Hereditary hemochromatosis (type 3),HFE3,unknown,ORPHA,Autosomal Recessive,IEM0287,604250,TFR2,Trensferrin receptor 2,TFR2,7036,TFR2,,hsa:7036,15 - 20,Routine tests,Routine tests,Ferritin,Serum,1,HMDBP08672HMDBP02077HMDBP00470,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Transferrin receptor 2 deficiency,Hereditary hemochromatosis (type 3),HFE3,unknown,ORPHA,Autosomal Recessive,IEM0287,604250,TFR2,Trensferrin receptor 2,TFR2,7036,TFR2,,hsa:7036,15 - 20,Routine tests,Routine tests,Transferrin saturation,,1,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Transferrin receptor 2 deficiency,Hereditary hemochromatosis (type 3),HFE3,unknown,ORPHA,Autosomal Recessive,IEM0287,604250,TFR2,Trensferrin receptor 2,TFR2,7036,TFR2,,hsa:7036,15 - 20,Routine tests,Polyols,Glucose,Plasma,0,HMDB0000122,beta-D-glucose,MNXM1364512,15903,HMDB0000122,,M01388,WQZGKKKJIJFFOK-VFUOTHLCSA-N,WQZGKKKJIJFFOK,0,0,0,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
Transferrin receptor 2 deficiency,Hereditary hemochromatosis (type 3),HFE3,unknown,ORPHA,Autosomal Recessive,IEM0287,604250,TFR2,Trensferrin receptor 2,TFR2,7036,TFR2,,hsa:7036,15 - 20,Routine tests,Routine tests,Iron,LI,0,HMDB15531,Fe(3+),MNXM1377667,176614,HMDB0012943,,fe3,VTLYFUHAOXGGBS-UHFFFAOYSA-N,VTLYFUHAOXGGBS,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"Insulin receptor dysregulation, Donohue syndrome",Familial hyperinsulinemic hypoglycemia type 5,HHF5,unknown,,Autosomal Dominant,IEM0343,609968,INSR,Insulin receptor,INSR,3643,INSR,,hsa:3643,15 - 20,Fatty acids and ketones,Fatty acids and ketones,Free fatty acids,Serum,1,,,,,,,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"Insulin receptor dysregulation, Donohue syndrome",Familial hyperinsulinemic hypoglycemia type 5,HHF5,unknown,,Autosomal Dominant,IEM0343,609968,INSR,Insulin receptor,INSR,3643,INSR,,hsa:3643,15 - 20,Fatty acids and ketones,Fatty acids and ketones,"Ketones, during hypoglycemia","Plasma, Urine",1,,,,,,,,,,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
"Insulin receptor dysregulation, Donohue syndrome",Familial hyperinsulinemic hypoglycemia type 5,HHF5,unknown,,Autosomal Dominant,IEM0343,609968,INSR,Insulin receptor,INSR,3643,INSR,,hsa:3643,15 - 20,Routine tests,Polyols,Glucose,Plasma,1,HMDB0000122,beta-D-glucose,MNXM1364512,15903,HMDB0000122,,M01388,WQZGKKKJIJFFOK-VFUOTHLCSA-N,WQZGKKKJIJFFOK,-1,-1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,4
"Insulin receptor dysregulation, Donohue syndrome",Familial hyperinsulinemic hypoglycemia type 5,HHF5,unknown,,Autosomal Dominant,IEM0343,609968,INSR,Insulin receptor,INSR,3643,INSR,,hsa:3643,15 - 20,Specific tests,Specific tests,"Insulin, during hypoglycemia",,1,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2
Spermine synthase deficiency,Snyder-Robinson Syndrome X-linked,"SMS, SRS",unknown,ORPHA,Autosomal Recessive,IEM0147,309583,SMS,Spermine synthase,SMS,6611,SMS,,hsa:6611,15 - 20,Specific tests,Specific tests,N-Acetylspermidine,Plasma,0,HMDB01276,N(1)-acetylspermidine,MNXM501,17927,HMDB0001276,,N1aspmd,MQTAVJHICJWXBR-UHFFFAOYSA-P,MQTAVJHICJWXBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.5,1,0,3.5
X-Linked hypophosphatemia,"Familial hypophosphatemic rickets, Vitamin D-resistant rickets",XLH,unknown,ORPHA,X-linked-D (XLD),IEM1495,307800,PHEX,Phosphate-regulating endopeptidase,PHEX,5251,PHEX,,hsa:5251,15 - 20,Enzyme testing,Enzyme testing,Alkaline phosphatase,Plasma,1,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
X-Linked hypophosphatemia,"Familial hypophosphatemic rickets, Vitamin D-resistant rickets",XLH,unknown,ORPHA,X-linked-D (XLD),IEM1495,307800,PHEX,Phosphate-regulating endopeptidase,PHEX,5251,PHEX,,hsa:5251,15 - 20,Routine tests,Routine tests,Phosphate,Plasma,1,HMDB01429,phosphate,MNXM9,18367,HMDB0000973,,pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L,NBIIXXVUZAFLBC,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2
X-Linked hypophosphatemia,"Familial hypophosphatemic rickets, Vitamin D-resistant rickets",XLH,unknown,ORPHA,X-linked-D (XLD),IEM1495,307800,PHEX,Phosphate-regulating endopeptidase,PHEX,5251,PHEX,,hsa:5251,15 - 20,Routine tests,Routine tests,Calcium,Plasma,0,HMDB00464,Ca(2+),MNXM128,176609,HMDB0000464,,ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N,BHPQYMZQTOCNFJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2
X-Linked hypophosphatemia,"Familial hypophosphatemic rickets, Vitamin D-resistant rickets",XLH,unknown,ORPHA,X-linked-D (XLD),IEM1495,307800,PHEX,Phosphate-regulating endopeptidase,PHEX,5251,PHEX,,hsa:5251,15 - 20,Routine tests,Routine tests,Phosphate,Urine,0,HMDB01429,phosphate,MNXM9,18367,HMDB0000973,,pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L,NBIIXXVUZAFLBC,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2
Hypomyelinating leukodystrophy type 12,,HLD12,unknown,ORPHA,Autosomal Recessive,IEM1227,616683,VPS11,Vesicular protein sorting-associated protein 11,VPS11,55823,VPS11,,hsa:55823,15 - 20,Specific tests,Specific tests,Monohexosylceramides,Urine,1,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Hypomyelinating leukodystrophy type 12,,HLD12,unknown,ORPHA,Autosomal Recessive,IEM1227,616683,VPS11,Vesicular protein sorting-associated protein 11,VPS11,55823,VPS11,,hsa:55823,15 - 20,Specific tests,Specific tests,Sulfatide,Urine,1,HMDB12319,N-(17Z-hexacosenoyl)-1-O-beta-D-(3-O-sulfo)-galactosyl-sphing-4-enine,MNXM36730,184402,HMDB0012319,SLM:000396775,,PUKCSTQGOYUVRY-PDWOGCSVSA-M,PUKCSTQGOYUVRY,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Hypomyelinating leukodystrophy type 12,,HLD12,unknown,ORPHA,Autosomal Recessive,IEM1227,616683,VPS11,Vesicular protein sorting-associated protein 11,VPS11,55823,VPS11,,hsa:55823,15 - 20,Specific tests,Specific tests,C16 sulfatide,Urine,1,HMDB0012313,1-(3-O-sulfo-beta-D-galactosyl)-N-palmitoylsphingosine,MNXM32454,60366,HMDB0012313,SLM:000396816,,CJGVDSGIQZDLDO-PHLJAKBWSA-N,CJGVDSGIQZDLDO,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3
Hypomyelinating leukodystrophy type 12,,HLD12,unknown,ORPHA,Autosomal Recessive,IEM1227,616683,VPS11,Vesicular protein sorting-associated protein 11,VPS11,55823,VPS11,,hsa:55823,15 - 20,Specific tests,Specific tests,Tetrahexosylceramides,Urine,1,,Globoside Gb4Cer (d18:1(4E)/20:0),MNXM1103052,,HMDB0004962,SLM:000748332,,RVUZWHFMFKLQMQ-MTIDXGHOSA-N,RVUZWHFMFKLQMQ,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
DNAJC12 deficiency,DNAJC12-deficient hyperphenylalaninemia,DNAJC12,unknown,ORPHA,Autosomal Recessive,IEM0089,606060,DNAJC12,Molecular chaperone of HSP70 proteins,DNAJC12,56521,DNAJC12,,hsa:56521,15 - 20,Amino acids,Amino acids,Phenylalanine,Plasma,1,HMDB00159,L-phenylalanine,MNXM741664,17295,HMDB0000159,,phe_L,COLNVLDHVKWLRT-QMMMGPOBSA-N,COLNVLDHVKWLRT,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0.5,0,0,3.5
DNAJC12 deficiency,DNAJC12-deficient hyperphenylalaninemia,DNAJC12,unknown,ORPHA,Autosomal Recessive,IEM0089,606060,DNAJC12,Molecular chaperone of HSP70 proteins,DNAJC12,56521,DNAJC12,,hsa:56521,15 - 20,Biogenic amines,Biogenic amines,5-Hydroxyindoleacetic acid,Cerebrospinal Fluid,1,HMDB0000763,(5-hydroxyindol-3-yl)acetate,MNXM732179,27823,HMDB0000763,,5hoxindoa,DUUGKQCEGZLZNO-UHFFFAOYSA-M,DUUGKQCEGZLZNO,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.5,0,0,2.5
DNAJC12 deficiency,DNAJC12-deficient hyperphenylalaninemia,DNAJC12,unknown,ORPHA,Autosomal Recessive,IEM0089,606060,DNAJC12,Molecular chaperone of HSP70 proteins,DNAJC12,56521,DNAJC12,,hsa:56521,15 - 20,Biogenic amines,Organic acids,Homovanillic acid,Cerebrospinal Fluid,1,HMDB0000118,homovanillate,MNXM3287,133744,HMDB0000118,,homoval,QRMZSPFSDQBLIX-UHFFFAOYSA-M,QRMZSPFSDQBLIX,-1,-1,-1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0.5,0,0,2.5
DNAJC12 deficiency,DNAJC12-deficient hyperphenylalaninemia,DNAJC12,unknown,ORPHA,Autosomal Recessive,IEM0089,606060,DNAJC12,Molecular chaperone of HSP70 proteins,DNAJC12,56521,DNAJC12,,hsa:56521,15 - 20,Pterins,Pterins,Biopterin,Cerebrospinal Fluid,1,HMDB00468,L-erythro-biopterin,MNXM1364185,15373,HMDB0000468,,,LHQIJBMDNUYRAM-DZSWIPIPSA-N,LHQIJBMDNUYRAM,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0.5,0,0,2.5
